period,station_id,variable,n_vals,first,last,mean,median,std_dev,iqr,mk_p_val,mk_trend,sen_slp,sen_incpt,sen_trend
1990-2020,38361,ANC_µeq/l,31,156.91036699303032,223.2719609574484,201.6113119210315,199.7814773700831,16.377398654741455,21.796641412585586,0.0034624952577932966,increasing,0.9082145876727375,-1621.1887709137557,increasing
1990-2020,38361,OrgAnions_µeq/l,31,97.59701779365295,117.29459822411417,100.99407486245525,101.36373178975899,14.908423079316261,17.320768597771234,0.0011011819487161123,increasing,0.9054681408404622,-1714.099890595368,increasing
1990-2020,38361,HCO3_µeq/l,31,52.30381848331194,108.49459663213159,100.45704377191016,106.1137901896216,20.422859188931955,28.830077747808915,0.8918439412522505,no trend,0.11003839266174964,-114.51318709718643,no trend
1990-2020,38362,SO4_µeq/l,31,123.92048435587164,64.54191893534981,79.49737628032764,68.70591370537238,26.098113289628788,46.51182158115209,1.3725173086953646e-07,decreasing,-2.5400368097137673,5161.479717181475,decreasing
1990-2020,38362,NO3-N_µeq/l,31,2.8928571428571432,2.2857142857142856,1.8202764976958525,1.6428571428571432,0.8104590468240142,0.8928571428571428,0.3158929602870457,no trend,0.021428571428571398,-41.321428571428505,no trend
1990-2020,38362,Cl_µeq/l,31,42.5,46.54049022649705,42.312982294596296,43.0,4.389462970733052,6.0,0.8380174934756408,no trend,0.0,43.0,no trend
1990-2020,38362,Ca_µeq/l,31,109.99451097804392,114.77045908183634,105.3805083381624,103.99481037924153,7.491803686003765,11.249438622754496,0.030764500495387592,decreasing,-0.38459619223092345,875.110175802243,decreasing
1990-2020,38362,Mg_µeq/l,31,54.98416419874959,50.180980585718984,50.36917584837964,49.485747778874625,4.44126777643297,7.747768591641986,0.0037817954845627,decreasing,-0.315137586377098,681.336608464956,decreasing
1990-2020,38362,CaMg_µeq/l,31,164.97867517679353,164.95143966755532,155.76582009213428,153.48055815811614,11.552502131410204,17.747507613105483,0.007226765632848187,decreasing,-0.7061194106058014,1569.249976422748,decreasing
1990-2020,38362,H_µeq/l,31,0.9188942187220513,0.6192121502911655,0.6414450162559779,0.6192121502911655,0.1467619089286156,0.16316279378513632,0.49659521437046883,no trend,-0.002452090628919291,5.535653861274343,no trend
1990-2020,38362,SAA_µeq/l,31,168.49191292730023,112.33240916184685,123.42193926226248,112.48055071149537,28.336498185362363,50.67887529359015,1.5809977126357566e-05,decreasing,-2.4880507386388975,5101.022281682484,decreasing
1990-2020,38362,ANC_µeq/l,31,75.20014697443445,144.23076980645826,116.72007123168987,124.09647790176146,21.178856238395387,38.60614651069474,6.144577069377988e-09,increasing,2.0861954692942417,-4058.7254380331933,increasing
1990-2020,38362,OrgAnions_µeq/l,31,74.01126671069174,134.3251902610157,114.1296375927265,111.1281315527519,23.82793068270041,34.45823002194905,1.354669150632759e-05,increasing,1.7942266978024712,-3486.296397541203,increasing
1990-2020,38362,HCO3_µeq/l,31,0.4104928526921796,10.921406218462579,8.281737621734585,6.667918951639692,9.141737316028895,12.00287618596139,0.2721244734460937,no trend,0.13352227982367423,-261.04425209482713,no trend
1990-2020,38363,SO4_µeq/l,31,57.96280719871416,31.229960775169268,38.53105547596206,35.47723544059229,8.746393762450978,15.49006054448396,3.043210128339524e-10,decreasing,-0.8962503028810486,1832.4590927170946,decreasing
1990-2020,38363,NO3-N_µeq/l,31,6.5,2.571428571428571,3.9654377880184337,3.8928571428571423,0.8847481227606813,0.8214285714285716,0.0006313849942343186,decreasing,-0.05714285714285712,118.46428571428567,decreasing
1990-2020,38363,Cl_µeq/l,31,21.5,21.43683186190167,20.5567229853609,20.5,0.9297234677022422,1.0068682481031246,0.272077414675711,no trend,-0.007853843333210538,36.246955883087125,no trend
1990-2020,38363,Ca_µeq/l,31,94.49528443113772,94.81037924151696,98.5299352907089,97.99510978043912,5.152153574871427,6.592115768463088,0.8117420334053396,no trend,-0.04761667141906671,193.46653597566788,no trend
1990-2020,38363,Mg_µeq/l,31,42.48776324448831,42.36590983876275,42.2737842191298,41.98790720631786,1.5995615870237185,1.9994241526818115,0.8376453409036555,no trend,0.0,41.98790720631786,no trend
1990-2020,38363,CaMg_µeq/l,31,136.98304767562604,137.17628908027973,141.0456237256405,140.48358709530595,6.610556508565833,7.249638223552921,0.7211095322566394,no trend,-0.04171417571241184,224.1205093986917,no trend
1990-2020,38363,H_µeq/l,31,0.402743724178805,0.30551235764578055,0.3156851270150353,0.3081549454447585,0.05986465862592244,0.09801265681160831,0.07996591717020562,no trend,-0.0026832661715098585,5.688103619322025,no trend
1990-2020,38363,SAA_µeq/l,31,86.49820085683115,55.23822120849951,62.86724984912889,59.190879899683424,9.940612943862536,16.05222017739395,2.0618773355352005e-10,decreasing,-0.999267136920477,2062.7214894252397,decreasing
1990-2020,38363,ANC_µeq/l,31,107.98388783936201,149.25174698640797,139.91843066380144,144.8150315419694,14.108042295950774,20.626245082844292,0.0001405505548264241,increasing,1.1661174417854634,-2193.2504392378846,increasing
1990-2020,38363,OrgAnions_µeq/l,31,94.03133138170527,120.26391855392633,115.71299100459977,117.42490555243455,11.472051306179731,13.97926005787437,0.000463060547241545,increasing,0.8289370853624364,-1544.5939505992505,increasing
1990-2020,38363,HCO3_µeq/l,31,17.81055085377885,29.29334079012743,23.730227075874428,22.86316444772492,11.26342229022317,12.585891183154363,0.014385749502058731,increasing,0.4862438912891862,-952.0558375870935,increasing
1990-2020,38364,SO4_µeq/l,31,186.88008527861288,54.1319320102934,100.70822834917485,83.946134563655,47.28032835771049,81.44773770164143,3.774758283725532e-13,decreasing,-4.663674142425279,9434.61279012634,decreasing
1990-2020,38364,NO3-N_µeq/l,31,13.428571428571429,5.107142857142857,6.777649769585257,5.7857142857142865,2.600443278496672,2.7142857142857144,6.940655508524962e-05,decreasing,-0.18877551020408165,384.280612244898,decreasing
1990-2020,38364,Cl_µeq/l,31,333.0,282.0635771302851,302.80825909450317,296.0,39.75910041773058,56.68655684991393,0.10633389390591796,no trend,-1.6978807623238292,3700.2509284592775,no trend
1990-2020,38364,Ca_µeq/l,31,49.99750499001997,22.20558882235529,33.32130738522955,29.99850299401197,10.5307508444163,16.023041417165665,1.657185810799433e-08,decreasing,-0.9999500998003994,2034.8984530938128,decreasing
1990-2020,38364,Mg_µeq/l,31,88.97437479434024,52.23757815070746,64.78330427559999,57.98330042777229,14.33505942021223,16.745177278710088,2.8799764020259744e-06,decreasing,-1.1425280872467465,2348.752115357499,decreasing
1990-2020,38364,CaMg_µeq/l,31,141.9717300837614,74.44316697306276,98.30905934127352,88.98222956850367,24.76435774497455,31.49479828595524,2.7189839491015277e-08,decreasing,-2.1401614876531903,4380.00601231315,decreasing
1990-2020,38364,H_µeq/l,31,40.7380277804113,3.6625552997434605,17.49769775733584,13.489628825916531,10.546363757158598,15.817164795918227,2.1334267685801933e-11,decreasing,-1.0807055070724365,2180.304170506152,decreasing
1990-2020,38364,SAA_µeq/l,31,531.5943709928986,349.07907403167815,410.48197139063393,374.81586162362964,78.9498308412254,115.77958666998194,0.00016116403623755993,decreasing,-6.278267739747344,12962.742679817053,decreasing
1990-2020,38364,ANC_µeq/l,31,-77.05047112164817,5.942340658226256,-25.804318491393126,-12.225597675905313,25.86905926542253,44.37402406828371,1.9832196151980952e-07,increasing,2.4045993076824907,-4833.447209579299,increasing
1990-2020,38364,OrgAnions_µeq/l,31,20.19003646167437,56.43355197860142,31.589239248791024,31.099657349238477,13.077041135517899,20.112238121543296,1.3217715810753816e-10,increasing,1.3921665464384418,-2760.1942682598374,increasing
1990-2020,38364,HCO3_µeq/l,31,0.0,0.0,0.013706879875829626,0.0,0.07631667729823616,0.0,0.8668152851274225,no trend,0.0,0.0,no trend
1990-2020,38365,SO4_µeq/l,31,163.8948341480883,107.22286532808116,129.82462597252788,121.92176686626082,22.878914930311172,40.8696086677715,2.037372492935674e-10,decreasing,-2.4215231124131242,4977.075607254575,decreasing
1990-2020,38365,NO3-N_µeq/l,31,0.46428571428571425,0.2857142857142857,0.6981566820276499,0.39285714285714285,0.6669964347882146,0.6964285714285716,0.01016838703063594,decreasing,-0.01785714285714286,36.19642857142858,decreasing
1990-2020,38365,Cl_µeq/l,31,110.5,115.64606662341691,112.79442433098615,111.5,5.274909664772746,7.073033311708471,0.0040470474502660725,decreasing,-0.3,713.0,decreasing
1990-2020,38365,Ca_µeq/l,31,210.48949600798406,207.08582834331338,211.57119470735958,212.48939620758483,12.028816922184564,18.448565369261473,1.945575674344724e-06,decreasing,-1.1110556664448883,2440.1560074295858,decreasing
1990-2020,38365,Mg_µeq/l,31,75.47826176373806,73.21487331359,75.77733417189438,75.97811780190852,4.32890269750985,5.541862043435344,2.1073349418809784e-06,decreasing,-0.39988483053636137,877.747203027313,decreasing
1990-2020,38365,CaMg_µeq/l,31,286.96746984806305,280.30070165690336,287.23279446584013,287.9673009361336,16.044071564766337,22.240633749775895,1.945575674344724e-06,decreasing,-1.539272196968352,3374.2080558576795,decreasing
1990-2020,38365,H_µeq/l,31,0.1851702598695265,0.1163100051773732,0.13079114423561988,0.12098901044342814,0.03326453765734212,0.03588877284445918,0.0013967278652837756,decreasing,-0.0018718040012876296,3.8739560330251255,decreasing
1990-2020,38365,SAA_µeq/l,31,272.11136425555503,224.56496412286378,243.35025057463372,234.35258268801329,26.961446407266077,46.29593867744393,2.4777915275109308e-08,decreasing,-2.741382255909605,5730.824005786771,decreasing
1990-2020,38365,ANC_µeq/l,31,159.06889757838525,208.00989985691115,193.4790221272882,194.21561780963995,15.949948750464669,23.06544713616728,0.0027772931948595314,increasing,1.0179130069535205,-1846.6999611321687,increasing
1990-2020,38365,OrgAnions_µeq/l,31,61.05047679731848,71.85030959417196,75.2935172765607,73.97229135449282,13.586855337620026,12.404048091823057,0.013083919895177765,increasing,0.4362819486897264,-800.7730157684086,increasing
1990-2020,38365,HCO3_µeq/l,31,96.99266647867302,133.2284744470581,115.39825245477824,115.79377037874136,19.14941408153531,16.581805117813985,0.05267307614212502,no trend,0.6190303888653759,-1125.3621592963373,no trend
1990-2020,38366,SO4_µeq/l,31,27.982044854551663,13.949382479575606,20.598341870418107,19.987174896108336,4.93176665090169,8.973408729398635,1.4609727649883553e-08,decreasing,-0.4907565264669455,1003.954010462334,decreasing
1990-2020,38366,NO3-N_µeq/l,31,0.3571428571428571,0.0714285714285714,0.44239631336405516,0.2857142857142857,0.3512220428938468,0.48214285714285726,0.0003235720723266944,decreasing,-0.022556390977443618,45.51127819548874,decreasing
1990-2020,38366,Cl_µeq/l,31,12.0,11.282543085211405,11.486642924799119,11.5,1.903777510539339,2.6023397173722955,0.011570820036492346,decreasing,-0.11538461538461539,242.84615384615387,decreasing
1990-2020,38366,Ca_µeq/l,31,82.99585828343314,87.32534930139721,88.54813196188267,88.49558383233533,7.0049211719847735,6.749663173652692,0.007882170004768208,increasing,0.31866701379848966,-550.4317788336365,increasing
1990-2020,38366,Mg_µeq/l,31,36.98934682461336,39.897992760776575,41.55288706493011,41.987907206317864,3.432550933041714,4.9985603817045,0.012316779984093307,increasing,0.16607919510136349,-291.00087897191594,increasing
1990-2020,38366,CaMg_µeq/l,31,119.9852051080465,127.22334206217377,130.10087743898885,127.63466157517149,10.090116884394336,11.25900334080113,0.005034563035209327,increasing,0.529357344193212,-933.7268135322186,increasing
1990-2020,38366,H_µeq/l,31,0.3162277660168379,0.2802665297013774,0.21321156552275153,0.1973824768965986,0.0626019646661878,0.04320652041013745,0.041334444209351284,decreasing,-0.00164677903091099,3.499174433873134,decreasing
1990-2020,38366,SAA_µeq/l,31,40.124901997408806,25.517639850501297,32.425106077597945,31.272247926628037,6.39603936296966,9.798441387014762,9.832168288426146e-07,decreasing,-0.6049165836128535,1244.1299980703993,decreasing
1990-2020,38366,ANC_µeq/l,31,132.78486298642736,149.73244148778278,146.3923959822588,147.12975040371748,15.95442748890544,21.2034852646278,0.00035800799918561665,increasing,1.1739157643294593,-2206.5713570768485,increasing
1990-2020,38366,OrgAnions_µeq/l,31,86.19333045769834,86.11148743685811,80.88543255377023,81.20046685542368,8.318133197171475,11.847322541428994,0.20848766222654147,no trend,0.23373530580166446,-387.4388212769136,no trend
1990-2020,38366,HCO3_µeq/l,31,39.36928483201672,57.49299549252445,58.67817815274013,60.38085008467935,17.360846378210823,25.535097084987513,0.008858992984779324,increasing,0.8983127888931364,-1740.736291646059,increasing
1990-2020,38367,SO4_µeq/l,31,251.83840369096495,70.78791109038367,125.75129883056222,103.43363008736061,58.373931136994756,100.89359327764687,5.012174675300685e-09,decreasing,-4.606171357505917,9338.807201886724,decreasing
1990-2020,38367,NO3-N_µeq/l,31,6.642857142857142,4.678571428571429,3.959677419354839,4.107142857142857,1.8144999389714898,2.4821428571428568,0.3158929602870457,no trend,-0.041666666666666664,87.64880952380952,no trend
1990-2020,38367,Cl_µeq/l,31,288.0,214.36831861901672,253.84080741153895,253.8572194172566,21.967779575534156,24.73019913688546,0.2341449862943059,no trend,-0.6250000000000018,1506.9822194172602,no trend
1990-2020,38367,Ca_µeq/l,31,133.9933133732535,89.82035928143713,102.15831562681089,95.49523453093812,17.636714058497233,20.83653942115768,0.00027446024747246334,decreasing,-1.1999401197604793,2501.375174650699,decreasing
1990-2020,38367,Mg_µeq/l,31,119.9654491609082,77.32806844356696,91.71482753770871,85.47538252714709,15.217605247363082,20.08473181967753,0.0029235626634023237,decreasing,-0.8068619846754095,1703.233661801343,decreasing
1990-2020,38367,CaMg_µeq/l,31,253.45854946080198,164.65341774496414,193.6675239170736,180.47016596126602,32.336035868415316,40.671283715885096,0.00040738224022218716,decreasing,-1.8926266755024719,3975.1866503437222,decreasing
1990-2020,38367,H_µeq/l,31,36.426094263870446,16.570803225242642,21.496327447998134,19.738247689659865,8.145967207080416,9.325976220702326,1.4595076001766571e-05,decreasing,-0.596227912615633,1215.175212484004,decreasing
1990-2020,38367,SAA_µeq/l,31,543.6250798594712,289.2816261094632,384.0266031044299,353.1913251496956,72.26292089374112,99.69020295310514,7.221474918273074e-06,decreasing,-5.464585709758545,11309.685673215577,decreasing
1990-2020,38367,ANC_µeq/l,31,-4.5963217896539525,119.11072838630236,79.09887506027736,84.65570050204028,34.30936096114142,51.406448778038765,1.159455156796163e-05,increasing,2.9230586043335443,-5776.076801186716,increasing
1990-2020,38367,OrgAnions_µeq/l,31,147.98720882632858,294.71759473370855,237.57206645147085,234.53151711635064,62.26477297148217,108.33008437646691,3.4158769013359347e-07,increasing,5.433948856991443,-10660.535941151493,increasing
1990-2020,38367,HCO3_µeq/l,31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,no trend,0.0,0.0,no trend
1990-2020,38368,SO4_µeq/l,31,331.28742390299556,179.05177511097048,237.2765110129602,211.36437452634559,73.79686742130036,134.83015065333078,9.329481631681347e-10,decreasing,-7.451740205831692,15152.103487218888,decreasing
1990-2020,38368,NO3-N_µeq/l,31,10.321428571428573,1.7857142857142856,4.422811059907835,2.8928571428571432,3.120402696929172,5.25,1.9323634419254887e-06,decreasing,-0.2899159663865546,584.174369747899,decreasing
1990-2020,38368,Cl_µeq/l,31,249.0,282.0635771302851,262.31491579492337,246.5,48.38037803897902,79.88496742165682,0.35839599439163106,no trend,1.0198455231809216,-1798.2902739777478,no trend
1990-2020,38368,Ca_µeq/l,31,145.9927145708583,84.83033932135729,108.59442003090595,99.8003992015968,23.430657362901876,32.24839071856289,7.635841425823742e-08,decreasing,-2.026214675911335,4162.360824403823,decreasing
1990-2020,38368,Mg_µeq/l,31,101.4707757486015,60.87528792365909,77.40274615482593,70.47970138203357,16.390085036160354,18.7446014313919,7.74929225411114e-06,decreasing,-1.2496400954261269,2576.0080927114177,decreasing
1990-2020,38368,CaMg_µeq/l,31,247.4634903194598,145.7056272450164,185.2364677564592,170.97528147062246,37.870482454340596,52.74320235392986,1.9832196151980952e-07,decreasing,-3.152696501417323,6492.131766812355,decreasing
1990-2020,38368,H_µeq/l,31,24.573122990443935,7.019083698787018,13.023059264345047,8.91250938133746,7.942410691857423,12.529989444331813,1.779737912599444e-09,decreasing,-0.8271904113670753,1667.4292841723234,decreasing
1990-2020,38368,SAA_µeq/l,31,587.8955286429303,462.9010665269699,502.36104545650613,492.3959574975287,88.9519940638196,129.7439346954751,0.002483355213678262,decreasing,-6.390887426034628,13306.125246696958,decreasing
1990-2020,38368,ANC_µeq/l,31,-84.96830814698238,6.925509076956025,-41.89989911385848,-29.249986799882173,34.07274894504163,61.695888461950936,1.3861735368436712e-06,increasing,3.1237698194842016,-6292.408474865707,increasing
1990-2020,38368,OrgAnions_µeq/l,31,18.53642305754589,54.46703125219341,30.055377899730633,26.38647251884217,11.932565207208569,15.175219426408464,1.6431415847950603e-06,increasing,0.997720871848946,-1974.0438755382945,increasing
1990-2020,38368,HCO3_µeq/l,31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,no trend,0.0,0.0,no trend
1990-2020,38369,SO4_µeq/l,31,87.94356954287666,37.47595293020312,47.52528417921081,40.59894900772005,18.075177696644715,30.730281402766565,2.1177466447142024e-09,decreasing,-1.7640196025731976,3577.4582521669813,decreasing
1990-2020,38369,NO3-N_µeq/l,31,0.9285714285714286,1.4285714285714286,1.6981566820276497,1.6428571428571428,0.7328445365618059,0.8035714285714286,0.8118132808950447,no trend,-0.00510204081632653,11.872448979591836,no trend
1990-2020,38369,Cl_µeq/l,31,44.99999999999999,60.643669083011304,49.49670031108882,48.0,6.889372979674013,8.75,0.986420502479928,no trend,0.0,48.0,no trend
1990-2020,38369,Ca_µeq/l,31,60.99695608782436,44.66067864271457,47.540659809413434,45.49772954091817,6.590047447931672,8.999550898203594,1.5670640252096746e-07,decreasing,-0.6432357507207809,1335.185409736084,decreasing
1990-2020,38369,Mg_µeq/l,31,30.99107436656795,25.913129318854885,25.974177095606585,24.492945870352088,3.098952628958394,4.48759871668312,5.3711581595727864e-05,decreasing,-0.25454801861514553,534.8617231937188,decreasing
1990-2020,38369,CaMg_µeq/l,31,90.9883183780514,70.57380796156946,73.44514311027022,69.99091343472975,9.4648999516729,13.748064249093119,6.824151193018935e-07,decreasing,-0.9373788362317796,1949.4354800794479,decreasing
